color,director_name,duration,director_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,budget,title_year,imdb_score,movie_facebook_likes
Color,Clint Eastwood,136,16000,46700000,Action,Firefox ,19832,16805,21000000,1982,5.9,0
Color,Trey Parker,81,406,52008288,Animation,South Park: Bigger Longer & Uncut ,162037,3003,21000000,1999,7.8,0
Color,Frank Oz,87,0,8579684,Comedy,Death at a Funeral ,89547,24324,9000000,2007,7.4,0
Color,Stuart Gillard,96,8,42660000,Action,Teenage Mutant Ninja Turtles III ,25086,1254,17000000,1993,4.8,1000
Color,Brian Robbins,106,48,40219708,Drama,Hardball ,22649,18630,21000000,2001,6.3,0
Color,David O. Russell,122,737,132088910,Comedy,Silver Linings Playbook ,533607,72115,21000000,2012,7.8,117000
Color,Richard LaGravenese,123,98,36581633,Biography,Freedom Writers ,52533,3994,21000000,2007,7.5,10000
Color,Louis Leterrier,92,255,25296447,Action,The Transporter ,237248,27572,21000000,2002,6.8,0
Color,Jeff Wadlow,110,65,24848292,Action,Never Back Down ,80556,4089,20000000,2008,6.6,0
 Black and White,Katt Shea,104,52,17757087,Horror,The Rage: Carrie 2 ,13065,3162,21000000,1999,4.6,897
Color,Sam Mendes,98,0,9430988,Comedy,Away We Go ,45992,1997,17000000,2009,7.1,7000
Color,Joshua Michael Stern,120,0,16284360,Comedy,Swing Vote ,15079,6212,21000000,2008,6.1,1000
Color,Brad Silberling,112,52,6830957,Drama,Moonlight Mile ,11983,16692,21000000,2002,6.7,365
Color,Tomas Alfredson,127,140,24104113,Drama,Tinker Tailor Soldier Spy ,149066,46241,20000000,2011,7.1,24000
Color,John Duigan,102,18,15593,Comedy,Molly ,2295,1562,21000000,1999,5.8,284
Color,Jodie Foster,91,0,958319,Drama,The Beaver ,39764,34705,21000000,2011,6.7,17000
Color,Colin Higgins,114,19,69700000,Comedy,The Best Little Whorehouse in Texas ,7748,3688,35000000,1982,5.8,0
Color,David Cronenberg,115,0,2840417,Horror,eXistenZ ,77493,2990,31000000,1999,6.8,6000
Color,Steven Spielberg,115,14000,242374454,Action,Raiders of the Lost Ark ,661017,12906,18000000,1981,8.5,16000
Color,Chris Columbus,120,0,173585516,Adventure,Home Alone 2: Lost in New York ,200077,7860,18000000,1992,6.6,0
Color,Steven Spielberg,135,14000,128300000,Drama,Close Encounters of the Third Kind ,139288,1591,19400870,1977,7.7,0
Color,Jim Sonzero,90,2,20259297,Drama,Pulse ,24969,19952,20000000,2006,4.7,0
Color,Tony Scott,100,12000,153665036,Action,Beverly Hills Cop II ,84824,4121,28000000,1987,6.4,0
Color,Adam Shankman,105,163,132541238,Comedy,Bringing Down the House ,30058,2505,33000000,2003,5.5,800
Color,Jonathan Demme,138,438,130727000,Crime,The Silence of the Lambs ,887467,13184,19000000,1991,8.6,40000
Color,Penelope Spheeris,94,122,121697350,Comedy,Wayne's World ,114610,4263,20000000,1992,7,0
Color,Jeff Tremaine,101,79,117224271,Action,Jackass 3D ,47794,1787,20000000,2010,7.1,0
Color,Jeannot Szwarc,131,82,102922376,Adventure,Jaws 2 ,51314,1520,20000000,1978,5.7,0
Color,Raja Gosnell,91,67,94497271,Adventure,Beverly Hills Chihuahua ,17829,4729,20000000,2008,3.7,0
Color,James Wan,112,0,137387272,Horror,The Conjuring ,300110,9049,20000000,2013,7.5,131000
Color,Brian Levant,95,32,82301521,Adventure,Are We There Yet? ,22679,3558,32000000,2005,4.6,773
Color,Ben Falcone,100,265,84518155,Comedy,Tammy ,35965,2654,20000000,2014,4.9,11000
Color,D.J. Caruso,105,154,80050171,Drama,Disturbia ,186984,2287,20000000,2007,6.9,0
Color,Richard Linklater,108,0,81257845,Comedy,School of Rock ,210680,4403,35000000,2003,7.1,0
Color,Paul W.S. Anderson,101,545,70360285,Action,Mortal Kombat ,81783,3816,18000000,1995,5.8,0
Color,Paul McGuigan,114,118,12831121,Drama,Wicker Park ,44979,679,30000000,2004,7,0
Color,Keenen Ivory Wayans,109,322,69148997,Comedy,White Chicks ,98794,6313,37000000,2004,5.4,0
Color,Alexander Payne,115,729,82624961,Comedy,The Descendants ,205284,9578,20000000,2011,7.3,22000
 Black and White,Andrew Davis,117,99,67325559,Adventure,Holes ,58222,1293,20000000,2003,7.1,0
Color,Julie Anne Robinson,107,30,62933793,Drama,The Last Song ,62421,2341,20000000,2010,5.8,10000
Color,Steve McQueen,134,0,56667870,Biography,12 Years a Slave ,439176,4251,20000000,2013,8.1,83000
Color,Charles Stone III,118,30,56398162,Comedy,Drumline ,28649,2390,20000000,2002,5.7,2000
Color,Tyler Perry,121,0,60072596,Comedy,Why Did I Get Married Too? ,7664,6657,20000000,2010,4.4,0
Color,Tim Burton,105,13000,56362352,Fantasy,Edward Scissorhands ,357581,42330,20000000,1990,7.9,16000
Color,Thea Sharrock,110,17,56154094,Drama,Me Before You ,44723,21852,20000000,2016,7.6,51000
Color,Tyler Perry,114,0,65623128,Comedy,Madea's Witness Protection ,7354,2753,20000000,2012,4.8,0
Color,Jon Lucas,100,24,55461307,Comedy,Bad Moms ,4654,18786,20000000,2016,6.7,18000
Color,Aaron Seltzer,85,64,48546578,Comedy,Date Movie ,50415,6539,20000000,2006,2.7,806
Color,Robin Budd,72,2,48423368,Adventure,Return to Never Land ,13324,3402,20000000,2002,5.8,302
Color,Ava DuVernay,128,151,52066000,Biography,Selma ,61114,3869,20000000,2014,7.5,22000
Color,Steve Trenbirth,72,0,47887943,Adventure,The Jungle Book 2 ,11634,4480,20000000,2003,5.4,227
Color,Stephen Kay,89,19,46363118,Drama,Boogeyman ,25960,1383,20000000,2005,4.1,1000
Color,Mennan Yapo,96,9,47852604,Drama,Premonition ,62364,1825,20000000,2007,5.9,0
Color,Jun Falkenstein,77,25,45542421,Animation,The Tigger Movie ,13319,575,30000000,2000,6.3,347
Color,Boaz Yakin,111,132,42652003,Adventure,Max ,18915,2851,20000000,2015,6.8,33000
Color,Jason Friedberg,93,82,39737645,Adventure,Epic Movie ,89687,4293,20000000,2007,2.3,0
Color,John Milius,129,468,37567440,Adventure,Conan the Barbarian ,113068,2024,20000000,1982,6.9,0
Color,Tom McCarthy,128,310,44988180,Biography,Spotlight ,195333,1058,20000000,2015,8.1,80000
Color,Neil LaBute,110,119,39263506,Crime,Lakeview Terrace ,40469,2382,22000000,2008,6.1,0
Color,Takashi Shimizu,137,70,39143839,Horror,The Grudge 2 ,38658,5746,20000000,2006,5,930
Color,Kevin Rodney Sullivan,124,8,37672350,Comedy,How Stella Got Her Groove Back ,5427,1660,20000000,1998,5.5,0
Color,Peter Hewitt,93,12,38037513,Adventure,Bill & Ted's Bogus Journey ,49680,20188,20000000,1991,6.2,0
Color,Barry Levinson,115,272,37442180,Comedy,Man of the Year ,28005,52571,20000000,2006,6.2,0
Color,Anton Corbijn,105,210,35596227,Crime,The American ,79461,1454,20000000,2010,6.3,10000
Color,Gregory Nava,127,16,35422828,Biography,Selena ,19126,1735,20000000,1997,6.7,0
Color,Jason Friedberg,82,82,36658108,Comedy,Vampires Suck ,39095,2898,20000000,2010,3.5,16000
Color,Alejandro G. Iñárritu,143,0,34300771,Drama,Babel ,243799,11248,25000000,2006,7.5,0
Color,Shawn Levy,103,189,34290142,Comedy,This Is Where I Leave You ,54242,4662,19800000,2014,6.6,14000
Color,John Patrick Shanley,104,53,33422556,Drama,Doubt ,99236,33903,20000000,2008,7.5,0
Color,Trey Parker,98,406,32774834,Action,Team America: World Police ,136048,2609,30000000,2004,7.2,0
Color,John Luessenhop,92,34,34334256,Horror,Texas Chainsaw 3D ,35131,1945,11000000,2013,4.8,16000
Color,Jon Amiel,123,36,32051917,Crime,Copycat ,42315,12338,20000000,1995,6.6,0
Color,Malcolm D. Lee,88,92,32014289,Comedy,Scary Movie 5 ,50337,34319,20000000,2013,3.5,13000
Color,Gus Van Sant,128,835,31838002,Biography,Milk ,136673,13189,20000000,2008,7.6,10000
Color,Kevin Reynolds,107,58,36874745,Action,Risen ,12276,389,20000000,2016,6.3,21000
Color,Steve Beck,91,17,30079316,Horror,Ghost Ship ,75920,1083,35000000,2002,5.5,0
Color,Todd Strauss-Schulson,90,12,35033759,Adventure,A Very Harold & Kumar 3D Christmas ,55008,2462,19000000,2011,6.3,21000
Color,John McNaughton,115,39,29753944,Crime,Wild Things ,90677,14275,20000000,1998,6.5,0
Color,John Madden,113,108,31146570,Drama,The Debt ,55441,1136,20000000,2010,6.9,0
Color,Stephen Frears,113,350,27277055,Comedy,High Fidelity ,143137,3141,20000000,2000,7.6,10000
Color,Eric Valette,87,2,26876529,Horror,One Missed Call ,26624,1834,27000000,2008,3.9,0
Color,John Schlesinger,101,154,53146000,Crime,Eye for an Eye ,9845,3174,20000000,1996,6.1,613
Color,Roger Donaldson,111,79,30028592,Crime,The Bank Job ,152247,27755,20000000,2008,7.3,0
Color,Michel Gondry,108,1000,34126138,Drama,Eternal Sunshine of the Spotless Mind ,666937,19364,20000000,2004,8.3,52000
Color,Andy Fickman,105,99,25677801,Comedy,You Again ,41273,4813,20000000,2010,5.8,0
Color,David Ayer,109,453,26415649,Action,Street Kings ,94892,33878,20000000,2008,6.8,0
Color,Edgar Wright,109,1000,26003149,Action,The World's End ,185587,278,20000000,2013,7,49000
Color,Andrew Fleming,99,26,25584685,Comedy,Nancy Drew ,15877,3327,20000000,2007,5.9,590
Color,Michael Spierig,98,35,29975979,Action,Daybreakers ,105797,189,20000000,2009,6.5,0
Color,Jim Field Smith,104,14,31584722,Comedy,She's Out of My League ,101730,5707,20000000,2010,6.4,0
Color,Thomas Bezucha,109,15,23179303,Adventure,Monte Carlo ,32951,4257,20000000,2011,5.8,6000
Color,William Brent Bell,75,19,23078294,Horror,Stay Alive ,25870,3590,9000000,2006,5.1,0
Color,Simon Wincer,119,23,21413105,Action,Quigley Down Under ,15230,45841,20000000,1990,6.8,0
Color,Anthony Bell,90,0,25077977,Adventure,Alpha and Omega ,10986,2486,20000000,2010,5.3,0
Color,Renny Harlin,97,212,23292105,Action,The Covenant ,39541,3261,20000000,2006,5.3,3000
Color,Robert Rodriguez,89,0,20916309,Comedy,Shorts ,5332,88422,40000000,2009,4.9,431
Color,Gus Van Sant,106,835,21200000,Comedy,To Die For ,34774,3598,20000000,1995,6.8,1000
Color,Henry Joost,96,24,28876924,Adventure,Nerve ,4303,1780,20000000,2016,7.1,0
Color,John Carpenter,104,0,20241395,Action,Vampires ,42664,5123,20000000,1998,6.1,0
 Black and White,Alfred Hitchcock,108,13000,32000000,Horror,Psycho ,422432,1885,806947,1960,8.5,18000
Color,Howard Deutch,112,41,19151864,Comedy,My Best Friend's Girl ,36983,3301,40000000,2008,5.9,0
Color,Shana Feste,104,19,23393765,Drama,Endless Love ,31323,18760,20000000,2014,6.3,0
Color,Garry Marshall,113,0,18882880,Comedy,Georgia Rule ,20539,4039,20000000,2007,5.9,681
Color,Steve Rash,98,15,8500000,Comedy,Under the Rainbow ,2061,1761,20000000,1981,5.4,501
Color,Mark Steven Johnson,114,160,18252684,Comedy,Simon Birch ,18366,1816,30000000,1998,6.9,0
Color,Mike Binder,124,57,19661987,Drama,Reign Over Me ,83786,17050,20000000,2007,7.5,0
Color,Sean Penn,148,0,18352454,Adventure,Into the Wild ,426359,18752,15000000,2007,8.2,76000
Color,Todd Phillips,108,480,17803796,Comedy,School for Scoundrels ,26100,4374,20000000,2006,5.9,484
Color,Michael J. Bassett,95,83,17529157,Adventure,Silent Hill: Revelation 3D ,49888,2173,20000000,2012,5,25000
Color,Robert Rodriguez,108,0,25753840,Crime,From Dusk Till Dawn ,219091,23296,19000000,1996,7.3,12000
Color,Frank Nissen,68,0,18081626,Animation,Pooh's Heffalump Movie ,4180,861,20000000,2005,6.4,264
Color,Jodie Foster,103,0,17518220,Comedy,Home for the Holidays ,9105,25263,20000000,1995,6.6,0
Color,Stephen Chow,99,0,17104669,Action,Kung Fu Hustle ,99353,537,20000000,2004,7.8,0
Color,Peter Hastings,88,0,16988996,Comedy,The Country Bears ,3875,8189,35000000,2002,4,422
Color,Marc Forster,128,395,15797907,Drama,The Kite Runner ,68119,904,20000000,2007,7.6,0
Color,Alejandro G. Iñárritu,124,0,16248701,Drama,21 Grams ,189683,7567,20000000,2003,7.7,0
Color,Paul Abascal,84,2,15712072,Action,Paparazzi ,13210,2915,20000000,2004,5.8,269
Color,Catherine Hardwicke,122,308,191449475,Drama,Twilight ,348010,44061,37000000,2008,5.2,19000
Color,Chris Koch,101,13,15408822,Comedy,A Guy Thing ,14147,2698,20000000,2003,5.6,401
Color,Amy Heckerling,98,143,15464026,Comedy,Loser ,23076,1189,20000000,2000,5.3,1000
Color,George Stevens,225,126,8000000,Biography,The Greatest Story Ever Told ,6484,1934,20000000,1965,6.6,1000
Color,Jason Friedberg,88,82,14174654,Comedy,Disaster Movie ,74945,2857,25000000,2008,1.9,0
Color,Nimród Antal,88,190,15988876,Action,Armored ,26236,137712,27000000,2009,5.7,0
Color,Jon Amiel,94,36,13801755,Action,The Man Who Knew Too Little ,23928,15183,20000000,1997,6.6,0
Color,Mark Mylod,117,20,13987482,Comedy,What's Your Number? ,58957,15713,20000000,2011,6,0
Color,James Mather,95,4,14291570,Action,Lockout ,82082,1414,20000000,2012,6.1,10000
Color,Barry Levinson,99,272,12181484,Comedy,Envy ,26390,1189,40000000,2004,4.8,713
Color,Mark Neveldine,96,83,13630226,Action,Crank: High Voltage ,112516,30541,20000000,2009,6.2,0
Color,Woody Allen,98,11000,13383737,Comedy,Bullets Over Broadway ,29385,4302,20000000,1994,7.5,979
Color,Michael O. Sajbel,123,6,13391174,Biography,One Night with the King ,5796,908,20000000,2006,6.3,0
Color,Phillip Noyce,101,176,12987647,Drama,The Quiet American ,24019,3431,30000000,2002,7.1,983
Color,Gore Verbinski,102,563,12469811,Comedy,The Weather Man ,69172,13156,22000000,2005,6.6,0
 Black and White,Walter Hill,94,394,12398628,Action,Undisputed ,21542,2880,20000000,2002,6.1,977
Color,David Koepp,102,192,13214030,Comedy,Ghost Town ,60516,500,20000000,2008,6.7,0
Color,Renny Harlin,108,212,12232937,Action,12 Rounds ,22823,2799,22000000,2009,5.6,0
Color,Matt Reeves,116,198,12134420,Drama,Let Me In ,92237,20258,20000000,2010,7.2,25000
Color,Charles T. Kanganis,93,18,11784000,Action,3 Ninjas Kick Back ,6701,1151,20000000,1994,4.3,444
Color,Michel Gondry,102,1000,11169531,Comedy,Be Kind Rewind ,79855,1778,20000000,2008,6.4,0
Color,Stephen Frears,103,350,11034436,Comedy,Mrs Henderson Presents ,13505,5637,20000000,2005,7.1,0
Color,John Hillcoat,115,214,12626905,Action,Triple 9 ,32567,27214,20000000,2016,6.3,0
Color,Woody Allen,96,11000,10569071,Comedy,Deconstructing Harry ,35586,11867,20000000,1997,7.4,0
Color,Damon Santostefano,98,4,10544143,Comedy,Three to Tango ,16372,4843,20000000,1999,6.1,311
Color,John Wells,101,53,13650738,Comedy,Burnt ,61360,16926,20000000,2015,6.6,25000
Color,Neil Jordan,106,277,10555348,Comedy,We're No Angels ,17349,24887,20000000,1989,6,855
Color,Woody Allen,101,11000,9714482,Comedy,Everyone Says I Love You ,30083,1614,20000000,1996,6.8,0
Color,Frank Oz,87,0,8579684,Comedy,Death at a Funeral ,89547,24324,9000000,2007,7.4,0
Color,James Wan,111,0,9525276,Action,Death Sentence ,60156,3309,20000000,2007,6.8,0
Color,Kirk Jones,99,52,8855646,Adventure,Everybody's Fine ,49855,23409,21000000,2009,7.2,10000
Color,Bob Clark,88,84,9109322,Comedy,Superbabies: Baby Geniuses 2 ,25371,1343,20000000,2004,1.9,0
Color,Les Mayfield,83,10,8326035,Action,The Man ,21933,1019,33000000,2005,5.5,676
Color,Les Mayfield,91,10,8104069,Action,Code Name: The Cleaner ,9785,2700,20000000,2007,4.5,233
Color,Michael Lembeck,108,54,8054280,Comedy,Connie and Carla ,6838,2730,20000000,2004,6.3,924
Color,Paul Thomas Anderson,148,0,8093318,Comedy,Inherent Vice ,61935,707,20000000,2014,6.7,18000
Color,Dave Borthwick,77,3,7382993,Adventure,Doogal ,3851,2185,20000000,2006,2.8,346
Color,Benson Lee,110,9,8888355,Drama,Battle of the Year ,7894,3177,20000000,2013,5,0
Color,David Zucker,83,119,7001720,Comedy,An American Carol ,8560,2907,12000000,2008,4.3,797
Color,Robert Rodriguez,107,0,7268659,Action,Machete Kills ,59248,2848,20000000,2013,5.6,48000
Color,Glen Morgan,100,17,6852144,Drama,Willard ,15169,1267,22000000,2003,6.2,0
Color,Fred Wolf,87,29,6563357,Adventure,Strange Wilderness ,18571,4218,20000000,2008,5.3,847
Color,Mike Leigh,154,608,6201757,Biography,Topsy-Turvy ,10037,1690,10000000,1999,7.4,608
Color,Alejandro Monteverde,106,38,6420319,Drama,Little Boy ,15978,5705,20000000,2015,7.4,15000
Color,David Cronenberg,99,0,5702083,Biography,A Dangerous Method ,80617,23755,15000000,2011,6.5,36000
Color,Richard Linklater,100,0,5480996,Animation,A Scanner Darkly ,89383,39507,8700000,2006,7.1,0
Color,Michael Apted,116,150,6002756,Biography,Chasing Mavericks ,24997,21200,20000000,2012,7.2,13000
Color,Uwe Boll,94,892,5132655,Horror,Alone in the Dark ,37626,838,20000000,2005,2.3,1000
Color,Todd Graff,111,650,5205343,Comedy,Bandslam ,11958,1573,20000000,2009,6.4,1000
Color,Jonathan Glazer,100,143,5005883,Drama,Birth ,29649,2295,20000000,2004,6.1,0
Color,J.C. Chandor,125,78,5749134,Action,A Most Violent Year ,45799,3979,20000000,2014,7,0
Color,Marc Abraham,119,18,4234040,Biography,Flash of Genius ,14301,64,20000000,2008,7,0
 Black and White,Todd Haynes,135,162,4001121,Biography,I'm Not There. ,48346,36398,20000000,2007,7,0
Color,Mabrouk El Mechri,93,19,3749061,Action,The Cold Light of Day ,28629,30134,20000000,2012,4.9,0
Color,Rian Johnson,114,0,3519627,Adventure,The Brothers Bloom ,41737,3014,20000000,2008,6.9,0
Color,Charlie Kaufman,124,0,3081925,Comedy,"Synecdoche, New York ",55842,24732,21000000,2008,7.5,13000
 Black and White,Jean-Paul Rappeneau,114,22,2353728,Comedy,Bon voyage ,4293,1776,20000000,2003,6.9,235
Color,Nancy Walker,124,42,2000000,Biography,Can't Stop the Music ,2998,1462,20000000,1980,4.5,1000
Color,John Hillcoat,104,214,1900725,Crime,The Proposition ,43205,2129,2000000,2005,7.4,0
Color,Angelo Pizzo,118,14,2246000,Biography,Courage ,2302,3384,20000000,2015,7,0
Color,Richard Benjamin,80,121,1646664,Comedy,Marci X ,4518,2467,20000000,2003,2.8,241
Color,Kurt Wimmer,107,110,1190018,Action,Equilibrium ,261317,25088,20000000,2002,7.5,20000
Color,Roger Spottiswoode,125,55,1027749,Drama,The Children of Huang Shi ,8087,1003,40000000,2008,7.1,1000
Color,James Gray,115,115,882710,Crime,The Yards ,16215,11433,24000000,2000,6.4,401
Color,Matthew Diamond,88,12,1064277,Adventure,The Oogieloves in the Big Balloon Adventure ,14015,1978,20000000,2012,6.7,831
Color,Angelina Jolie Pitt,122,11000,531009,Drama,By the Sea ,7976,22319,10000000,2015,5.3,0
Color,David Anspaugh,101,25,375474,Drama,The Game of Their Lives ,2613,20354,20000000,2005,6.2,445
Color,Kevin Reynolds,107,58,305070,Action,Rapa Nui ,3843,1592,20000000,1994,6.4,399
Color,Jean-Marie Poiré,118,8,146072,Comedy,Les couloirs du temps: Les visiteurs II ,7147,182,140000000,1998,6,136
Color,Kevin Munroe,107,14,1183354,Action,Dylan Dog: Dead of Night ,13026,1577,20000000,2010,5.1,0
Color,Daniel Algrant,100,3,121972,Crime,People I Know ,9868,15612,22000000,2002,5.5,217
Color,Julie Taymor,110,278,263365,Comedy,The Tempest ,6147,3785,20000000,2010,5.4,0
Color,John Curran,125,43,8047690,Drama,The Painted Veil ,77656,2608,19400000,2006,7.5,0
Color,Uli Edel,184,34,476270,Action,The Baader Meinhof Complex ,29602,1601,20000000,2008,7.4,0
Color,Kevin Costner,236,0,184208848,Adventure,Dances with Wolves ,186485,2398,22000000,1990,8,0
Color,Jake Kasdan,97,52,100292856,Comedy,Bad Teacher ,160418,5547,20000000,2011,5.7,16000
Color,Harold Becker,113,17,58571513,Crime,Sea of Love ,30213,15914,19000000,1989,6.8,0
Color,Mark Rosman,95,15,51431160,Comedy,A Cinderella Story ,62861,3092,20000000,2004,5.9,0
Color,Wes Craven,103,0,103001286,Horror,Scream ,222018,1212,15000000,1996,7.2,11000
Color,Steve Beck,91,17,41867960,Horror,Thir13en Ghosts ,65512,3023,20000000,2001,5.5,0
Color,Robert Zemeckis,116,0,210609762,Adventure,Back to the Future ,732212,3230,19000000,1985,8.5,39000
Color,William Malone,93,37,40846082,Horror,House on Haunted Hill ,45317,2872,19000000,1999,5.6,0
Color,Tyler Perry,113,0,51697449,Comedy,I Can Do Bad All by Myself ,8346,1465,13000000,2009,4.1,1000
Color,Josh Gordon,101,8,27758465,Comedy,The Switch ,77987,1292,19000000,2010,6.1,0
Color,Shawn Levy,95,189,56127162,Comedy,Just Married ,57479,2020,18000000,2003,5.4,0
Color,Lee Tamahori,109,93,1357042,Biography,The Devil's Double ,53977,35561,15000000,2011,7.1,14000
Color,Britt Allcroft,85,2,15911333,Adventure,Thomas and the Magic Railroad ,2855,2429,19000000,2000,3.6,663
Color,Breck Eisner,101,42,39103378,Horror,The Crazies ,93272,2609,20000000,2010,6.5,0
Color,Hayao Miyazaki,125,6000,10049886,Adventure,Spirited Away ,417971,44,19000000,2001,8.6,28000
Color,Roger Donaldson,132,79,8600000,Action,The Bounty ,17982,28094,25000000,1984,7,1000
Color,Brian Percival,131,33,21483154,Drama,The Book Thief ,98741,1985,19000000,2013,7.6,53000
Color,Sean Anders,129,51,8396942,Adventure,Sex Drive ,72715,4324,19000000,2008,6.5,0
Color,Anand Tucker,100,14,12561,Comedy,Leap Year ,71276,4094,19000000,2010,6.4,13000
Color,Michael Dowse,97,31,6923891,Comedy,Take Me Home Tonight ,43867,5519,23000000,2011,6.3,0
